NDVI,NDWI,VH,VV,Rainfall,Moisture_Stress
0.806631455399061,-0.7200726358429949,-18.62506700311529,-10.21131570726012,18.531933426300803,High
0.2293493308721735,-0.4557377049180328,-19.16977999017076,-13.705116953016834,18.531933426300803,Moderate
0.3963139579842763,-0.4555958618836491,-19.69674814085284,-10.415257043967426,18.531933426300803,Moderate
0.2677552104075401,-0.4304973037747154,-18.498944786562976,-12.991538525323651,18.531933426300803,Moderate
0.2557184750733138,-0.3835218093699515,-23.375541949049325,-13.618294632759769,18.531933426300803,Moderate
0.6651418115279049,-0.5932302305223227,-16.318070032874022,-11.404286390711952,18.531933426300803,Moderate
0.5769161406672678,-0.5432403812213201,-18.447990160562725,-12.599113198914516,18.531933426300803,Moderate
0.828,-0.7173994738819992,-17.191351622296324,-11.332469196362966,18.531933426300803,High
0.3726937269372694,-0.4058956916099773,-21.93676474484128,-11.965530852523562,18.531933426300803,Moderate
0.7212268448223504,-0.6129766647694934,-18.45616924278188,-10.56616114940729,18.531933426300803,High
0.1969887076537013,-0.3029226987161977,-17.171391701718683,-11.865405102012698,18.531933426300803,Moderate
0.2820109976433621,-0.3996569468267582,-17.823943915209156,-11.8775064390987,18.531933426300803,Moderate
0.5337837837837838,-0.5140903785225946,-15.835315978815396,-11.36725374854484,18.531933426300803,Moderate
0.246647804157953,-0.3868892842479814,-19.815304522162,-12.959757683103083,18.531933426300803,Moderate
0.1923718712753277,-0.3670401749111779,-26.74501148311376,-15.356865825860456,18.531933426300803,Moderate
0.5253899767673416,-0.537123745819398,-14.13048600295193,-9.292393611392022,18.531933426300803,Moderate
0.7503262287951283,-0.6473799126637555,-18.890381042032104,-11.085176245814722,18.531933426300803,High
0.804256551324743,-0.7118131868131868,-21.067208450727207,-12.271268448470494,18.531933426300803,High
0.7183898446634375,-0.6219454516790163,-20.27807308335326,-10.211605148270689,18.531933426300803,High
0.4288823255090937,-0.4124154886293792,-17.187975267628556,-11.583447657459107,18.531933426300803,Moderate
0.7928464977645305,-0.697234762979684,-17.960756517326217,-11.869081823387411,18.531933426300803,High
0.2253363228699551,-0.4190197987666342,-20.65977044414914,-13.438638048762126,18.531933426300803,Moderate
0.4434156378600823,-0.5333333333333333,-18.4773187667486,-10.114059199935348,18.531933426300803,Moderate
